count,hate_speech,offensive_language,neither,class,tweet,text length,final_tweet
3,0,3,0,1,"She says i act different, she thinks that its them bad bitches, Naw babe its just you and the thought of you being my misses..",126,act different think bad bitch naw babe thought miss
3,0,3,0,1,"She sent me one back, but I ain't even read it. Cause pussys only pussy and I get it when I need it..",101,send ain t read cause pussys pussy need
3,0,3,0,1,She sharing her hoe... She know though.. At least I hope she do. LMAO!,70,share hoe know hope lmao
6,1,1,4,2,She sounded like a bird crowing,31,sound like bird crow
3,0,2,1,1,"She suckin on my dick, cuz I'm a pretty bitch",45,suckin dick cuz m pretty bitch
3,0,3,0,1,She talkin shit???? That bitch look like a Linebacker! #messinwithsasquach,74,talkin shit bitch look like linebacker messinwithsasquach
3,0,3,0,1,She the reason I'm quick to dip out on a bitch.,47,reason m quick dip bitch
6,0,6,0,1,She think she bad but my bitch meaner,37,think bad bitch meaner
3,0,3,0,1,"She threw that pussy in a circle, I wanted her to throw it in a pentagon tho",76,throw pussy circle want throw pentagon tho
3,0,3,0,1,She told me that she love me I looked at and said bitch stop,60,tell love look bitch stop
3,0,3,0,1,She told me trust no bitches &#128581; and watch yo homies &#128530;&#128064;,77,tell trust bitch watch yo homie
3,0,1,2,2,She trash tho.,14,trash tho
3,1,2,0,1,She tried to get you to rob the Wop but now the bitch in critical,65,try rob wop bitch critical
3,0,0,3,2,She unfollowed me after I said I cried watching dawn of the apes lmaooooooo,75,unfollowe cry watch dawn ape lmaooooooo
3,0,3,0,1,"She used to fuck wit A$AP, Too Shortsaid he know that bitch from way back",73,use fuck wit ap shortsaid know bitch way
3,0,3,0,1,She wanna talk shit.. but then have a friendship .. fuck you bitch and I hope u offended,88,wanna talk shit friendship fuck bitch hope u offend
3,1,2,0,1,"She was like ima need you to write a statement. Bitch write yourself a diet! It's always the old people trying to snitch, bitch",127,like m need write statement bitch write diet s old people try snitch bitch
3,0,3,0,1,She wonder why im into her when all these hoes be into me,57,wonder m hoe
3,0,3,0,1,"She&#8217;s The key to world peace. RT @RepMyCityX: Hippo is such a pussy magnet
Gawd",85,s key world peace hippo pussy magnet gawd
3,0,3,0,1,She's a dumb bitch. Should've just said no. Extra shit unnecessary &#8220;@_jazzybo: Lol relationship goals http://t.co/z6hQ1KQ6iB&#8221;,137,s dumb bitch ve extra shit unnecessary lol relationship goal
3,0,3,0,1,"She's aint being a bitch, she's just tired of your bullshit. Her attitude towards you is based upon how you treat her.",118,s bitch s tired bullshit attitude base treat
3,0,1,2,2,She's definitely a Kardashian bird RT @BasedChasen: http://t.co/RY3ocBwVTn,74,s definitely kardashian bird
6,0,0,6,2,She's just mad cuz her big toe looks like an angry bird! Haha,61,s mad cuz big toe look like angry bird haha
3,0,0,3,2,Sheehey back door cuts still go un guarded! #IU #HoosierHoops #hoosiers,71,sheehey door cut un guard iu hoosierhoops hoosier
3,2,1,0,0,"Sheeple just like &#128073;@sweetpotatertot:OH those ""racist"" ""sexist"" ""teabaggers""who just elected these two old white men. http://t.co/x3BwNM3jiI&#8221;",154,sheeple like oh racist sexist teabagger elect old white man
3,0,3,0,1,"Shiiiit @Pontiac_Holmes, drops you a couple extra dollars on that hoe. Get her a Brazilian. Gotsta spend money to make money!",125,shiiiit drop couple extra dollar hoe brazilian gotsta spend money money
6,0,6,0,1,Shine on them hoes,18,shine hoe
3,0,3,0,1,"Shine on them hoes, let em know that you run shit !",51,shine hoe let em know run shit
7,0,7,0,1,"Shine on them hoes, let em know you run shit !",46,shine hoe let em know run shit
3,0,3,0,1,Shirley Temple was a bad bitch when she was my age as well.,59,shirley temple bad bitch age
3,0,3,0,1,Shit I have stalkers and obsessed bitches and crazy ex bitches after me. My life is wonderful,93,shit stalker obsessed bitch crazy ex bitch life wonderful
3,0,3,0,1,"Shit is fucking retarded, no one wants to see this shit",55,shit fuck retarded want shit
3,0,3,0,1,Shit is trash,13,shit trash
3,0,3,0,1,"Shit that Seth says, ""It's fatter than my cunt.""",48,shit seth s fat cunt
3,0,3,0,1,Shit where the gay bitches at ? Come be witcha girl tonight &#128527;&#128069;&#128166;&#128523;,96,shit gay bitch come witcha girl tonight
6,0,6,0,1,Shittin on all my old hoes,26,shittin old hoe
6,2,4,0,1,Shoot dat nigga n his shordy bitch,34,shoot dat nigga n shordy bitch
6,0,6,0,1,Shoot dice let yo hoe fade me,29,shoot dice let yo hoe fade
3,0,2,1,1,Shoot out wit yo niccas you da type to throw da Pistol &#128588;,64,shoot wit yo niccas da type throw da pistol
3,1,2,0,1,Shoot that nigga &amp; his shorty bitch &#128143;&#128299;,58,shoot nigga amp shorty bitch
3,3,0,0,0,Shoot that nigga an his shorty bitch .,38,shoot nigga shorty bitch
3,1,2,0,1,Shoot you and your shorty bitch,31,shoot shorty bitch
3,0,0,3,2,Short answer: Yes. ~ Sage Grouse Rebellion: Will Obama use two small birds to limit oil drilling in the West? http://t.co/TK0nZBBTte,132,short answer yes sage grouse rebellion obama use small bird limit oil drilling west
3,0,3,0,1,Shot out to my main bitches and my side bitches&#128526;,56,shoot main bitch bitch
3,0,0,3,2,Should #Oscar go to @AndySerkis or #Computer that turned him into an ape? http://t.co/oWgoCjxpXs NO...The #ComputerScience major #Movie,135,oscar computer turn ape computerscience major movie
3,0,0,3,2,Should I be worried that a lady behind my building is talking to a crow?,72,worry lady building talk crow
3,0,3,0,1,Should I expect good pussy or good but not good for you pussy from a Tampico drinker?,85,expect good pussy good good pussy tampico drinker
3,0,0,3,2,Should I take a nap though too kill a mocking bird or nah?,58,nap kill mock bird nah
3,0,3,0,1,Should I tell this hoe who she look like cdfuuu,47,tell hoe look like cdfuuu
3,1,2,0,1,Shoulda put retard mikey on AHS freakshow,41,shoulda retard mikey ahs freakshow
3,0,3,0,1,Shouldn't be liVing* RT @youngtravo: stank pussy should never be ate,68,shouldn t live stank pussy eat
3,0,3,0,1,Shout out to babes @Anastacia_Cole! Love that bitch. &#128536;&#128073;&#128076;,80,shout babe love bitch
3,0,3,0,1,Shout out to everyone that puts up with my retarded ass. I appreciate it.,73,shout retarded ass appreciate
3,0,3,0,1,"Shout out to you ungrateful, inconsiderate bitches... I'm taking this shot for you...... Yea, you &#128521;&#128536;",116,shout ungrateful inconsiderate bitch m shot yea
3,0,2,1,1,ShoutOut to Brooklyn and this $3.47/gal gas. On my way to Atlantic to mess with ghetto girls working at Target now.,115,shoutout brooklyn gal gas way atlantic mess ghetto girl work target
9,0,9,0,1,Shoutout that real bitch,24,shoutout real bitch
3,1,2,0,1,Shoutout to my Mamma cause she Ain't Raise no hoe,49,shoutout mamma cause ain t raise hoe
3,0,3,0,1,Shoutout to this bitch for unfollowing me like I didn't noticed you like my pics just to unlike them&#8230; http://t.co/9xJTIMRCsG,130,shoutout bitch unfollowe like didn t notice like pic unlike
3,0,3,0,1,Shoutouts to my main bitches &amp; my side bitchess !!&#9994;,61,shoutout main bitch amp bitchess
3,0,3,0,1,Shouts out to all my goth bitches,33,shout goth bitch
3,1,2,0,1,Shouts out to my down ass bitches who never give a nigga a hard time!,69,shout ass bitch nigga hard time
3,1,2,0,1,Show last night was badass thanks to everyone who came out. If you didn't come out you're a retard. Unless you were at Cock Sparrer,131,night badass thank come didn t come retard cock sparrer
3,0,3,0,1,Shower rod that hoe http://t.co/TdZXBl6Isf,42,shower rod hoe
3,0,3,0,1,Shreks on bitches,17,shrek bitch
3,1,2,0,1,Shrug. Maybe it's a Canadian bitch thing,40,shrug maybe s canadian bitch thing
3,0,3,0,1,Shut the fuck up and quit being such a pussy hahahah,52,shut fuck quit pussy hahahah
3,1,2,0,1,Shut the fuck up you fucking cunt!,34,shut fuck fucking cunt
3,0,3,0,1,"Shut the fuck up. I sent my sister a picture of a mini brownie and she was like ""is that a shroom"" like I wish! &#128514;&#128514;&#128514;",139,shut fuck send sister picture mini brownie like shroom like wish
3,0,0,3,2,Shut up birds it's bed time.,28,shut bird s bed time
3,0,3,0,1,Shut up bitch i wasn't gonna roast.,35,shut bitch wasn t roast
6,0,6,0,1,Shut up bitch swallow,21,shut bitch swallow
3,0,3,0,1,Shut up bitch you beat off to your sister.,42,shut bitch beat sister
3,0,3,0,1,Shut up bitch. I'm trying to sleep &#128530;,44,shut bitch m try sleep
3,2,1,0,0,Shut up faggot,14,shut faggot
3,0,3,0,1,Shut up hoe,11,shut hoe
3,0,3,0,1,"Shut yo ""new year, new me"" lookin ass up bitch. &#58386;&#58386;",64,shut yo new year new lookin ass bitch
3,0,3,0,1,Shut yo mesquito lookin ass up poped bitch,42,shut yo mesquito lookin ass pop bitch
3,1,2,0,1,Shutup faggot RT @black_taco_: To fumble @Thotcho: Took them a while&#8220;,75,shutup faggot fumble took
3,0,0,3,2,Shy girls &gt;&gt;,18,shy girl gt gt
3,0,2,1,1,"Shy glizzy sound dumb as shit, you know nothing bout medellin",61,shy glizzy sound dumb shit know bout medellin
3,0,0,3,2,"Shy singer surprises and melts Simons heart: http://t.co/RbCWsvvdJY 

This was so damn beautiful! I almost cried!!",114,shy singer surprise melt simons heart damn beautiful cry
6,1,0,5,2,Shylock &amp; Wongs: 3 Incidents of Democrat Bigotry In 3 Weeks - Media Mum http://t.co/iX03VrK0KI via @BreitbartNews,117,shylock amp wongs incidents democrat bigotry weeks media mum
3,1,0,2,2,Shylock &amp; Wongs: 3 Incidents of Democrat Bigotry In 3 Weeks - Media Mum http://t.co/rX8ynPg1Yd via @BreitbartNews,117,shylock amp wongs incidents democrat bigotry weeks media mum
3,0,3,0,1,Shyt b pissing me off RT @Tristine214: @Thowd214 ugh I cannot stand bitches like that smh,89,shyt b piss ugh stand bitch like smh
3,1,2,0,1,"Shyyyyyt, 12 hours ain't no hoe... &#171;@_SHAYALICIOUS_ This fulltime..12/hr plus overtime and benefits sounds real good to me&#187;",133,shyyyyyt hour ain t hoe fulltime hr plus overtime benefit sound real good
3,1,2,0,1,"Sick of hearing AP kids bitch about their ""oh so poor"" 4.2 GPA. No one cares.",77,sick hear ap kid bitch oh poor gpa care
3,2,0,1,0,Sick of your coon antics RT @POONsoaker: Accuracy RT @Thotcho: &#8220;Henny &gt; water&#8221; &#128128;&#128128;&#128128;,121,sick coon antic accuracy henny gt water
3,0,2,1,1,Side bitches are basically new relationships started.An addition to the problems you already have with your primary woman.,122,bitch basically new relationship start addition problem primary woman
6,0,6,0,1,Side hoes need rounds too... RT @Peachpapayya: They always play stupid hoe song back to back,92,hoe need round play stupid hoe song
3,0,1,2,2,Sierra almost got caught with the ole hick &#128514;&#128514;&#128514;,70,sierra got catch ole hick
3,0,0,3,2,Sighs of relief from Beijing Guoan fans &amp; #China's govt as club nips Japanese rival 2-1 in tense match: #football http://t.co/EesEOR7Iba,140,sigh relief beijing guoan fan amp china s govt club nip japanese rival tense match football
3,0,2,1,1,Sike naw I love big smelly hoes doe,35,sike naw love big smelly hoe doe
3,0,3,0,1,Silly bitch shit never sleeps huh..,35,silly bitch shit sleep huh
3,0,2,1,1,Simple minded hoe,17,simple minded hoe
3,0,3,0,1,Simply cani deal with a confrontation so I just back away when cunts get aw nasty towards me.. Changed a lot in the past few years tbh,134,simply cani deal confrontation away cunt aw nasty changed lot past year tbh
3,0,0,3,2,Sinai Jihadi Group Beheads 3 Accused of Being 'Spies of the Jews' http://t.co/3CDOsElI1k via @BreitbartNews,107,sinai jihadi group beheads accuse spies jews
3,0,3,0,1,Since a lot of you lil bitches wanted to add the 5h hashtag into all my tweets I'll do that shit back #vote5sos,111,lot lil bitch want add h hashtag tweet ll shit vote sos
4,1,3,0,1,Since a youngin bitch we been them niggas,41,youngin bitch niggas
3,0,3,0,1,Since bitches love callin me by my ex girlfriends names so much ima start callin them the names of niggas they fucked,117,bitch love callin ex girlfriend m start callin niggas fuck
3,0,3,0,1,"Since cats lick themselves all the time, they should be great at eattin pussy",77,cat lick time great eattin pussy
3,0,3,0,1,Since my girl like to argue I sent that bitch to law school,59,girl like argue send bitch law school
3,1,2,0,1,Since niggaz is throwing subs on this but that same nigga lame nigga bitches was getting fucked by other&#8230; http://t.co/CCm3aoiSbP,134,niggaz throw sub nigga lame nigga bitch getting fuck
3,0,2,1,1,Since you gave me the pussy that ass getting fatter,51,pussy ass fat
3,0,3,0,1,Since you hoes wanna be childish &#128514;&#128514;&#128514; http://t.co/P6v3xPXnrZ,83,hoe wanna childish
3,1,2,0,1,Single colored man looking fo a single white woman. Fat OK. I'm nigga,69,single colored man look fo single white woman fat ok m nigga
3,0,3,0,1,Single like a dollar fucking bitches like im slater ..AWW MANE!,63,single like dollar fucking bitch like m slater aww mane
3,0,3,0,1,Siri is terrible #cunt,22,siri terrible cunt
3,0,3,0,1,Sis said go to sleep I said bitch it's our b day I ain't sleeping &#128540;&#128540;&#128540;,93,sis sleep bitch s b day ain t sleep
3,0,3,0,1,"Sit on my face, M U A H, before i eat da pussy, i say my grace &#128591;",72,sit face m u h eat da pussy grace
3,0,3,0,1,Sit the fuck down bitch RT @410_Mal: STFU RT @Thotcho: Y&#8217;all act like it doesn&#8217;t get cold in Denver.,112,sit fuck bitch stfu act like doesn t cold denver
3,0,0,3,2,"Sitting alone watching White Chicks, no pants, fuzzy blankets, tea || turn up",77,sit watch white chicks pant fuzzy blanket tea turn
3,2,1,0,0,Sitting at the bar at work watching Walking Dead and all these fucking wetbacks decide to come in &amp; turn on their spic music. Jesus Christ,142,sit bar work watch walk dead fucking wetback decide come amp turn spic music jesus christ
3,0,1,2,2,"Sitting on the deck, enjoying a #StoneIPA, watching/smelling the neighbors burn trash. #Missouri http://t.co/VlnhyAhaEW",119,sit deck enjoy stoneipa watch smell neighbor burn trash missouri
3,0,1,2,2,"Sitting on the deck, enjoying a #StoneIPA, watching/smelling the neighbors burn trash. #Missouri http://t.co/m9wYnrLtWz",119,sit deck enjoy stoneipa watch smell neighbor burn trash missouri
3,0,3,0,1,Sitting up here next to the neighborhood crazy bitch &amp; she keeps randomly busting out laughing.,99,sit neighborhood crazy bitch amp keeps randomly bust laugh
3,0,0,3,2,Sixten just shoved like 8 Oreos down his throat,47,sixten shove like oreos throat
6,0,6,0,1,Skinny girls be having that gotta go a couple rounds pussy,58,skinny girl couple round pussy
3,0,3,0,1,Skippin spanish class the rest of this week fuck dat bitch,58,skippin spanish class rest week fuck dat bitch
3,0,0,3,2,Skippy and the Kats. #FezBandName @RonandFezSXM,47,skippy kats fezbandname
3,0,3,0,1,Skylar needs to go back to Clarenceville. He taking all the hoes.,65,skylar need clarenceville hoe
3,0,1,2,2,Slack jawed yokel husband http://t.co/VE1PWFrz9t,48,slack jawed yokel husband
3,0,3,0,1,Slap a hoe with a rusty axe ash my blunts on her ass,52,slap hoe rusty axe ash blunt ass
3,0,3,0,1,Slap my hoes with a rake fake make great cake #illuminati,57,slap hoe rake fake great cake illuminati
3,0,3,0,1,Slap the bitch is fun...didnt know beer wasnt that bad,54,slap bitch fun know beer bad
3,0,3,0,1,Slaw ass team time to start dat bitch ova,41,slaw ass team time start dat bitch ova
4,0,4,0,1,Slide in that hoe DM's like &#127938;&#127938;&#127938;,55,slide hoe dm s like
3,0,3,0,1,Slide in the pussy like a surfboard,35,slide pussy like surfboard
3,0,3,0,1,Slide in your bitch Dms like &#128166; &#127940; https://t.co/W7QbM72Oyo,72,slide bitch dms like
3,0,3,0,1,Slim Hines lil bruda ainn bout it bitch how yu figure,53,slim hines lil bruda ainn bout bitch yu figure
6,2,3,1,1,Slim niggah but you know i love em thick,40,slim niggah know love em thick
3,0,3,0,1,Sloppy ignorance in all my pockets &#128176;&#128176;&#128176;Come here lil bitch I want sloppy toppy &#128069;&#128166;,120,sloppy ignorance pocket come lil bitch want sloppy toppy
3,0,3,0,1,Sloppy ignorance in all my pockets come her lil bitch I want sloppy toppy,73,sloppy ignorance pocket come lil bitch want sloppy toppy
3,1,2,0,1,Slowbros over hoes,18,slowbro hoe
3,0,3,0,1,Slut I ain't playin' go find a white crayon and color a fuckin zebra.,69,slut ain t playin find white crayon color fuckin zebra
3,0,3,0,1,Slut ass queen bee bitch.,25,slut ass queen bee bitch
3,0,3,0,1,Slut opp thot hoe,17,slut opp thot hoe
3,0,3,0,1,Sluts and hoes are needed.Respect their services.,49,slut hoe need respect service
3,0,3,0,1,Smack these hoes on they ass like we birthed these bitches,58,smack hoe ass like birth bitch
3,0,2,1,1,Smashed a werewolf chick and thought she was related to @DominiquePurdy so I felt guilty but then later discovered he didn't know the ho,136,smash werewolf chick think relate feel guilty later discover didn t know ho
3,0,3,0,1,"Smellin good, bitches wanna hug me",34,smellin good bitch wanna hug
3,0,3,0,1,Smfh RT @pufntrees: @quanb24 trash..slow as fuck..cant even get a nike release on that,86,smfh trash slow fuck nike release
3,0,3,0,1,Smfh boy you sound just like them hoes!! RT @K_forKicKs: Idk why everybody be hating on the Puerto Rican princess,113,smfh boy sound like hoe idk everybody hate puerto rican princess
3,0,3,0,1,Smh &amp;&amp; its not bitches its BITCH ASS NIGGAHS,52,smh amp amp bitch bitch ass niggah
3,2,1,0,0,Smh hate that hoe,17,smh hate hoe
6,0,6,0,1,Smh ma niggah,13,smh ma niggah
3,2,1,0,0,Smh queer,9,smh queer
3,2,1,0,0,Smh u niggers &amp; ur music knowledge,38,smh u nigger amp ur music knowledge
3,0,3,0,1,"Smh you dreamed I was a faggot? Wow RT @cocainemodel: My dream lmfao start from the bottom , up . @ItsNotHarold http://t.co/ng0GYWaehF",134,smh dream faggot wow dream lmfao start
6,1,4,1,1,Smh. Go play dreamcast RT @TheGoodfella_: Hate playing with someone at home on that trash ass default broadcast cam... 2K camera is the goat,140,smh play dreamcast hate play home trash ass default broadcast cam k camera goat
3,0,3,0,1,Smile at the bitches who hate you.,34,smile bitch hate
3,0,3,0,1,Smile at the hoes who hate you.,31,smile hoe hate
3,0,3,0,1,Smoke good weed with a bad bitch,32,smoke good weed bad bitch
6,0,6,0,1,Smoke good weed with bad bitch and give a good girl bad habits,62,smoke good weed bad bitch good girl bad habit
6,0,6,0,1,Smoke sesh niggah what u mean,29,smoke sesh niggah u mean
3,0,3,0,1,Smoke sum bitch,15,smoke sum bitch
3,0,3,0,1,Smoke summm bitch,17,smoke summm bitch
3,0,3,0,1,Smoke wit a bitch in nap and let her play music I bet 100 she turn on boosie or some slow shit &#128530;,104,smoke wit bitch nap let play music bet turn boosie slow shit
3,0,3,0,1,Smokin on loud that will have yo ass panicking.... but wwn you show up all the hoes start vanishing!,100,smokin loud yo ass panicking wwn hoe start vanish
3,0,3,0,1,Smokin stuntin. Riding round town wit a bitch so bad but she don't mean nothing,79,smokin stuntin ride round town wit bitch bad don t mean
3,0,3,0,1,Smoking Brooklyn got me high as giraffe pussy,45,smoking brooklyn high giraffe pussy
6,0,0,6,2,Smuggled letter by Gaza tunnel digger details suffering under Hamas rule http://t.co/jusiee1yhK via @TheMuslimIssue,115,smuggle letter gaza tunnel digger detail suffer hamas rule
3,0,3,0,1,Smurf a real cat bitch,22,smurf real cat bitch
3,0,3,0,1,Snakes slithered in they coil RT @Faisal_nizam: These hoes ain't loyal,70,snake slither coil hoe ain t loyal
3,0,3,0,1,Snapchat me bitches @/jaceyjanette,34,snapchat bitch jaceyjanette
3,1,2,0,1,Sneaky hoes http://t.co/YPqpMdpfGg,34,sneaky hoe
3,0,3,0,1,Snoop with the hoes &#128514;&#128514;&#128514;,47,snoop hoe
3,0,3,0,1,"So I already don't fuck with dude, but I be nice. And I'm humoring him. but this bitch crossed a line.

""First of motherfucking all...""",135,don t fuck dude nice m humor bitch cross line motherfucke
3,2,1,0,0,So I decided to drive to the good walmart where the colored folks don't go bc it's food here.,93,decide drive good walmart colored folk don t bc s food
3,0,3,0,1,So I figure out why I've been a bitch lately.,45,figure ve bitch lately
3,0,2,1,1,So I guess I want to be ghetto my dad was poor ... Not in morals or in standards my grandfather was poor... He was great man tho,128,guess want ghetto dad poor moral standard grandfather poor great man tho
3,0,3,0,1,So I guess I'm on snapchat now? So snapchat me bitches. Danvii . No idea...,75,guess m snapchat snapchat bitch danvii idea
3,0,3,0,1,"So I guess all girls are ""psycho bitches and dgaf"" these days.. Smh y'all are dumb&#128514;&#128514;Don't even know what psycho is. Tf outta here&#128514;",154,guess girl psycho bitch dgaf day smh dumb don t know psycho tf outta
3,0,3,0,1,"So I had to spray this huge ass wasp nest outside my backdoor. Maaan, them bitches were mad as fuck!!",101,spray huge ass wasp nest outside backdoor maaan bitch mad fuck
3,0,3,0,1,So I keep cool but in the back of my mind I'm like did des hoes just come on my mf porch like ik dem,100,cool mind m like des hoe come mf porch like ik dem
3,0,3,0,1,"So I made ""hey"" as a short cut for ""pussy lips"" in Ann's phone http://t.co/QHKEsDVizR",85,hey short cut pussy lip ann s phone
3,0,3,0,1,"So I seen this sweater , its flashy. I wanna get it. I gotta get it. It say ""my boyfriend is my bitch, with some puppies"" &#128514;&#128514;&#128514;",149,sweater flashy wanna boyfriend bitch puppy
3,0,3,0,1,"So I swore my school was closed, but that bitch is open and I'm home &#128514;",78,swear school closed bitch open m home
3,0,3,0,1,So I we gotta find a new house because the land lord being a bitch but we getting a waaaay better house so it's all good lol,124,got find new house land lord bitch waaaay house s good lol
3,0,0,3,2,So I'm at #tedgibson and Ted is getting his hair colored right beside me. Heeeey!,81,m tedgibson ted hair color right heeeey
3,0,0,3,2,"So I've been pretty paranoid about the cooling weather bringing about an abundance of birds in Austin, NYC and Philadelphia.",124,ve pretty paranoid cool weather bring abundance bird austin nyc philadelphia
3,0,0,3,2,So Politico says Rney will win and then goes after Gallup for doing the same thing. LMAO at you #teabaggers #morningjoe,119,politico rney win gallup thing lmao teabagger morningjoe
3,0,3,0,1,So Sterling bitch gotta he a hoe.. aye she paid and you're...mad? Dont blame the bitch. She half black.,103,sterling bitch hoe aye pay mad blame bitch half black
3,0,1,2,2,So am I the only cracker up playing his guitar (thank you @Tampa_Rick ) on this Saturday night?,95,cracker play guitar thank saturday night
3,1,2,0,1,So apparently me &amp; Eric fucced &amp; I be just fuccing every nigga &#128514;&#128557; GREAT but y'all bitches NOT whoppin &amp; talkin behind BLOCCED twitters,162,apparently amp eric fucce amp fucce nigga great bitch whoppin amp talkin blocced twitter
3,0,3,0,1,So at work today I got called a cracker ass bitch. Lol,54,work today got cracker ass bitch lol
3,0,2,1,1,"So basically I reflected a lot on how for now, I make fire my bitch day to day.",79,basically reflect lot fire bitch day day
3,0,3,0,1,"So bitch shoot me a look, it better be a blank stare, or get shanked in the pancreas",84,bitch shoot look blank stare shank pancrea
3,0,2,1,1,"So buy another round, they tried to shut us down bout an hour ago, but we still in this bitch. Early not late!!! Follow @217Emmanuel",132,buy round try shut bout hour ago bitch early late follow
3,1,2,0,1,So excited for this white trash bash party tonight &#128540;&#127867;,69,excited white trash bash party tonight
3,0,3,0,1,"So excited for tomorrow &amp; Saturday, &amp; then just being a lazy bitch on Sunday. &#128076;",95,excited tomorrow amp saturday amp lazy bitch sunday
3,0,3,0,1,So far I've only seen 3 bad bitches talkn bout Mansion &#233;lan .. Wtf is up!!,79,far ve bad bitch talkn bout mansion lan wtf
3,0,3,0,1,So far today every time I try to load an article from the Blaze on Twitter the site crashes. WTF is Selibus doing now the cunt,126,far today time try load article blaze twitter site crash wtf selibus cunt
3,1,2,0,1,So fucking thirsty for a championship that they welcome a fucking traitor with open arms.... Haha fucking no heart ass pussy organization,137,fucking thirsty championship welcome fucking traitor open arm haha fucking heart ass pussy organization
3,0,2,1,1,So ghetto.,10,ghetto
3,0,3,0,1,So glad I found a good girl and don't have to deal with these wild ass hoes they have nowadays.. Ratchets.,106,glad find good girl don t deal wild ass hoe nowadays ratchets
3,0,0,3,2,"So i bought condoms for my party at rite aid and the lady gave me a dirty look, just now i came back and bought trash bags #imagineherface",138,buy condom party rite aid lady dirty look come buy trash bag imagineherface
3,0,3,0,1,"So if I had dreads, tattoos AND a beard Id get all the bitches??",64,dread tattoo beard d bitch
9,0,9,0,1,So if a girl gets drunk and does some hoe shit...it's rape now???,65,girl drunk hoe shit s rape
3,0,2,1,1,So is the term wigger. If someone chooses to listen to hip hop and act a certain way it's cause of his interests not race,121,term wigger choose listen hip hop act certain way s cause interest race
3,0,2,1,1,So jealous of my parents and Bryce gone to rednecks with paychecks for the weekend I should've gone &#128520; http://t.co/F0mZQjWcRp,132,jealous parent bryce redneck paycheck weekend ve
3,0,3,0,1,So jus don't be faithful cus u never kno what your bitch doing lmao,67,jus don t faithful cus u kno bitch lmao
3,0,3,0,1,So just chill hoe,17,chill hoe
3,0,0,3,2,"So let's see what you look like in the AM without the 10 filters and colored contact lenses, your followers are dying to know 

@uberfoxy",137,let s look like filter color contact lense follower die know
3,2,1,0,0,So many bitches in one sentence #fixitjesus,43,bitch sentence fixitjesus
3,1,2,0,1,So many bitches think they're so much hotter than they are,58,bitch think hot
3,2,0,1,0,So many hoes whipped you would have thought we were still in slavery,68,hoe whip think slavery
3,0,2,1,1,So many shady bitches. THE SECRET THIRST IS ALIVE,49,shady bitch secret thirst alive
3,1,0,2,2,So many weird people in the ghetto at this time.,48,weird people ghetto time
3,0,1,2,2,So much for #UCLA being the team to beat they are trash,55,ucla team beat trash
3,1,0,2,2,So much more going on but hypocrisy doesn't sit well with me. My redneck family from central Illinois more black then Bieber!,125,hypocrisy doesn t sit redneck family central illinois black bieber
3,1,2,0,1,So much white trash at this demo derby &#128514;&#128079; &#127482;&#127480;,76,white trash demo derby
6,0,6,0,1,"So my coworker is yellin at my other coworker and I so I'm like ""Who you talkin to? Cuz it's not me"" then she wanna bktrack like no bitch",137,coworker yellin coworker m like talkin cuz s wanna bktrack like bitch
3,0,0,3,2,"So my daughter seen Charlie Villanueva... Questions on 1,000 &#128514;&#128514;&#128514;&#128514;",97,daughter charlie villanueva questions
3,1,2,0,1,So my dumb ass screams fuck the redskins in this big ass echo filled parking garage,83,dumb ass scream fuck redskin big ass echo fill parking garage
3,0,0,3,2,"So my light was off &amp; door was closed , mom walks in turn lights on . Tells me to take trash out in the morning . then walked out.. Light on",144,light amp door close mom walk turn light tell trash morning walk light
3,0,2,1,1,"So my mom told me she put my ""drug paraphernalia"" in the trash. The shitty life of a stoner with a cop mom. Im pretty upset.",124,mom tell drug paraphernalia trash shitty life stoner cop mom m pretty upset
3,1,2,0,1,So niggas wanna be bitches and shit wearing flowers and shit smh y'all niggas gay!,82,niggas wanna bitch shit wear flower shit smh niggas gay
3,2,1,0,0,So niggers really believe Phelps just smokin on a regular huh? Tell me now &amp; I'll log off for the night,107,nigger believe phelps smokin regular huh tell amp ll log night
3,0,3,0,1,So now ain't nobody got a type you all like bad bitches huh...well why yo baby momma never mind,95,ain t type like bad bitch huh yo baby momma mind
3,0,1,2,2,So now been trill is trash cus asap said so &#128533; ok,56,trill trash cus asap ok
3,0,3,0,1,So now he wanna LIE !? &#128514;&#128557; he's a fuccing joke &#9995;&#128564; ajay gotta whole bitch but oml trynna argue wit me &amp; shit like FIR WHAT BOI !?,161,wanna lie s fuccing joke ajay bitch oml trynna argue wit amp shit like fir boi
3,0,2,1,1,"So people here donate plasma to feed their drug addiction... I donate because I get money, and I save lives.

Whaddup bitches &#128129;",135,people donate plasma feed drug addiction donate money save life whaddup bitch
3,0,3,0,1,"So pissed I forgot that Saiyan bitches infio. She gave ne her IG tioo,. FUCK",76,pissed forget saiyan bitch infio ne ig tioo fuck
3,0,0,3,2,So real it's unreal LOL #Yankees #WorldSeries #27andCounting #MLB #MLBtheShow12 http://t.co/tdMrBsnP,100,real s unreal lol yankees worldseries andcounting mlb mlbtheshow
3,0,3,0,1,So scared for orientation.I hate meetin new people.They're gonna think im this quiet girl but really im the craziest bitch they'll ever meet,140,scared orientation hate meetin new people think m quiet girl m crazy bitch ll meet
3,1,2,0,1,So sick of you fake ass hoes,28,sick fake ass hoe
